id,placeId,locationType,nameFr,nameEn,descriptionFr,descriptionEn,containedInPlaceStatus,streetAddress,addressLocality,addressRegion,postalCode,addressCountry,lastModification
VILLE-35902,35902,AdministrativeArea,Lac-Masketsi,Lac-Masketsi,Lac-Masketsi,Lac-Masketsi,FALSE,"""""",Lac-Masketsi,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-35904,35904,AdministrativeArea,Lac-Normand,Lac-Normand,Lac-Normand,Lac-Normand,FALSE,"""""",Lac-Normand,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-35906,35906,AdministrativeArea,Rivière-de-la-Savane,Rivière-de-la-Savane,Rivière-de-la-Savane,Rivière-de-la-Savane,FALSE,"""""",Rivière-de-la-Savane,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-35908,35908,AdministrativeArea,Lac-Boulé,Lac-Boulé,Lac-Boulé,Lac-Boulé,FALSE,"""""",Lac-Boulé,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-36033,36033,AdministrativeArea,Shawinigan,Shawinigan,Ville de Shawinigan,Town of Shawinigan,FALSE,"""""",Shawinigan,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-37067,37067,AdministrativeArea,Trois-Rivières,Trois-Rivières,Ville de Trois-Rivières,Town of Trois-Rivières,FALSE,"""""",Trois-Rivières,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-37205,37205,AdministrativeArea,Sainte-Anne-de-la-Pérade,Sainte-Anne-de-la-Pérade,Municipalité de Sainte-Anne-de-la-Pérade,Municipality of Sainte-Anne-de-la-Pérade,FALSE,"""""",Sainte-Anne-de-la-Pérade,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-37210,37210,AdministrativeArea,Batiscan,Batiscan,Municipalité de Batiscan,Municipality of Batiscan,FALSE,"""""",Batiscan,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-37215,37215,AdministrativeArea,Sainte-Geneviève-de-Batiscan,Sainte-Geneviève-de-Batiscan,Municipalité de Sainte-Geneviève-de-Batiscan,Municipality of Sainte-Geneviève-de-Batiscan,FALSE,"""""",Sainte-Geneviève-de-Batiscan,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-37220,37220,AdministrativeArea,Champlain,Champlain,Municipalité de Champlain,Municipality of Champlain,FALSE,"""""",Champlain,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-37225,37225,AdministrativeArea,Saint-Luc-de-Vincennes,Saint-Luc-de-Vincennes,Municipalité de Saint-Luc-de-Vincennes,Municipality of Saint-Luc-de-Vincennes,FALSE,"""""",Saint-Luc-de-Vincennes,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-37230,37230,AdministrativeArea,Saint-Maurice,Saint-Maurice,Municipalité de Saint-Maurice,Municipality of Saint-Maurice,FALSE,"""""",Saint-Maurice,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-37235,37235,AdministrativeArea,Notre-Dame-du-Mont-Carmel,Notre-Dame-du-Mont-Carmel,Municipalité de Notre-Dame-du-Mont-Carmel,Municipality of Notre-Dame-du-Mont-Carmel,FALSE,"""""",Notre-Dame-du-Mont-Carmel,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-37240,37240,Incorrect,Saint-Narcisse,Saint-Narcisse,Municipalité de Saint-Narcisse,Municipality of Saint-Narcisse,FALSE,"""""",Saint-Narcisse,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-37245,37245,AdministrativeArea,Saint-Stanislas,Saint-Stanislas,Municipalité de Saint-Stanislas,Municipality of Saint-Stanislas,FALSE,"""""",Saint-Stanislas,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-37250,37250,AdministrativeArea,Saint-Prosper-de-Champlain,Saint-Prosper-de-Champlain,Municipalité de Saint-Prosper-de-Champlain,Municipality of Saint-Prosper-de-Champlain,FALSE,"""""",Saint-Prosper-de-Champlain,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-38005,38005,AdministrativeArea,Saint-Sylvère,Saint-Sylvère,Municipalité de Saint-Sylvère,Municipality of Saint-Sylvère,FALSE,"""""",Saint-Sylvère,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-38010,38010,AdministrativeArea,Bécancour,Bécancour,Ville de Bécancour,Town of Bécancour,FALSE,"""""",Bécancour,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-38015,38015,AdministrativeArea,Sainte-Marie-de-Blandford,Sainte-Marie-de-Blandford,Municipalité de Sainte-Marie-de-Blandford,Municipality of Sainte-Marie-de-Blandford,FALSE,"""""",Sainte-Marie-de-Blandford,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-38020,38020,AdministrativeArea,Lemieux,Lemieux,Municipalité de Lemieux,Municipality of Lemieux,FALSE,"""""",Lemieux,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-38028,38028,AdministrativeArea,Manseau,Manseau,Municipalité de Manseau,Municipality of Manseau,FALSE,"""""",Manseau,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-38035,38035,AdministrativeArea,Sainte-Françoise,Sainte-Françoise,Municipalité de Sainte-Françoise,Municipality of Sainte-Françoise,FALSE,"""""",Sainte-Françoise,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-38040,38040,AdministrativeArea,Sainte-Sophie-de-Lévrard,Sainte-Sophie-de-Lévrard,Municipalité de Sainte-Sophie-de-Lévrard,Municipality of Sainte-Sophie-de-Lévrard,FALSE,"""""",Sainte-Sophie-de-Lévrard,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-38047,38047,AdministrativeArea,Fortierville,Fortierville,Municipalité de Fortierville,Municipality of Fortierville,FALSE,"""""",Fortierville,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-38055,38055,AdministrativeArea,Parisville,Parisville,Municipalité de Parisville,Municipality of Parisville,FALSE,"""""",Parisville,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-38060,38060,AdministrativeArea,Sainte-Cécile-de-Lévrard,Sainte-Cécile-de-Lévrard,Municipalité de Sainte-Cécile-de-Lévrard,Municipality of Sainte-Cécile-de-Lévrard,FALSE,"""""",Sainte-Cécile-de-Lévrard,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-38065,38065,AdministrativeArea,Saint-Pierre-les-Becquets,Saint-Pierre-les-Becquets,Municipalité de Saint-Pierre-les-Becquets,Municipality of Saint-Pierre-les-Becquets,FALSE,"""""",Saint-Pierre-les-Becquets,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-38070,38070,AdministrativeArea,Deschaillons-sur-Saint-Laurent,Deschaillons-sur-Saint-Laurent,Municipalité de Deschaillons-sur-Saint-Laurent,Municipality of Deschaillons-sur-Saint-Laurent,FALSE,"""""",Deschaillons-sur-Saint-Laurent,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-38802,38802,AdministrativeArea,Wôlinak,Wôlinak,Territoire autochtone de Wôlinak,Aboriginal territory of Wôlinak,FALSE,"""""",Wôlinak,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-39005,39005,AdministrativeArea,Saints-Martyrs-Canadiens,Saints-Martyrs-Canadiens,Municipalité de Saints-Martyrs-Canadiens,Municipality of Saints-Martyrs-Canadiens,FALSE,"""""",Saints-Martyrs-Canadiens,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-39010,39010,AdministrativeArea,Ham-Nord,Ham-Nord,Municipalité de Ham-Nord,Municipality of Ham-Nord,FALSE,"""""",Ham-Nord,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-39015,39015,AdministrativeArea,Notre-Dame-de-Ham,Notre-Dame-de-Ham,Municipalité de Notre-Dame-de-Ham,Municipality of Notre-Dame-de-Ham,FALSE,"""""",Notre-Dame-de-Ham,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-39020,39020,AdministrativeArea,Saint-Rémi-de-Tingwick,Saint-Rémi-de-Tingwick,Municipalité de Saint-Rémi-de-Tingwick,Municipality of Saint-Rémi-de-Tingwick,FALSE,"""""",Saint-Rémi-de-Tingwick,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-39025,39025,AdministrativeArea,Tingwick,Tingwick,Municipalité de Tingwick,Municipality of Tingwick,FALSE,"""""",Tingwick,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-39030,39030,AdministrativeArea,Chesterville,Chesterville,Municipalité de Chesterville,Municipality of Chesterville,FALSE,"""""",Chesterville,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-39035,39035,AdministrativeArea,Sainte-Hélène-de-Chester,Sainte-Hélène-de-Chester,Municipalité de Sainte-Hélène-de-Chester,Municipality of Sainte-Hélène-de-Chester,FALSE,"""""",Sainte-Hélène-de-Chester,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-39043,39043,AdministrativeArea,Saint-Norbert-d'Arthabaska,Saint-Norbert-d'Arthabaska,Municipalité de Saint-Norbert-d'Arthabaska,Municipality of Saint-Norbert-d'Arthabaska,FALSE,"""""",Saint-Norbert-d'Arthabaska,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-39060,39060,AdministrativeArea,Saint-Christophe-d'Arthabaska,Saint-Christophe-d'Arthabaska,Municipalité de Saint-Christophe-d'Arthabaska,Municipality of Saint-Christophe-d'Arthabaska,FALSE,"""""",Saint-Christophe-d'Arthabaska,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-39062,39062,AdministrativeArea,Victoriaville,Victoriaville,Ville de Victoriaville,Town of Victoriaville,FALSE,"""""",Victoriaville,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-39077,39077,AdministrativeArea,Warwick,Warwick,Ville de Warwick,Town of Warwick,FALSE,"""""",Warwick,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-39085,39085,AdministrativeArea,Saint-Albert,Saint-Albert,Municipalité de Saint-Albert,Municipality of Saint-Albert,FALSE,"""""",Saint-Albert,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-39090,39090,AdministrativeArea,Sainte-Élizabeth-de-Warwick,Sainte-Élizabeth-de-Warwick,Municipalité de Sainte-Élizabeth-de-Warwick,Municipality of Sainte-Élizabeth-de-Warwick,FALSE,"""""",Sainte-Élizabeth-de-Warwick,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-39097,39097,AdministrativeArea,Kingsey Falls,Kingsey Falls,Ville de Kingsey Falls,Town of Kingsey Falls,FALSE,"""""",Kingsey Falls,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-39105,39105,AdministrativeArea,Sainte-Séraphine,Sainte-Séraphine,Municipalité de Sainte-Séraphine,Municipality of Sainte-Séraphine,FALSE,"""""",Sainte-Séraphine,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-39117,39117,AdministrativeArea,Sainte-Clotilde-de-Horton,Sainte-Clotilde-de-Horton,Municipalité de Sainte-Clotilde-de-Horton,Municipality of Sainte-Clotilde-de-Horton,FALSE,"""""",Sainte-Clotilde-de-Horton,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-39130,39130,AdministrativeArea,Saint-Samuel,Saint-Samuel,Municipalité de Saint-Samuel,Municipality of Saint-Samuel,FALSE,"""""",Saint-Samuel,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-39135,39135,AdministrativeArea,Saint-Valère,Saint-Valère,Municipalité de Saint-Valère,Municipality of Saint-Valère,FALSE,"""""",Saint-Valère,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-39145,39145,AdministrativeArea,Saint-Rosaire,Saint-Rosaire,Municipalité de Saint-Rosaire,Municipality of Saint-Rosaire,FALSE,"""""",Saint-Rosaire,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-39152,39152,AdministrativeArea,Daveluyville,Daveluyville,Ville de Daveluyville,Town of Daveluyville,FALSE,"""""",Daveluyville,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-39165,39165,AdministrativeArea,Maddington Falls,Maddington Falls,Municipalité de Maddington Falls,Municipality of Maddington Falls,FALSE,"""""",Maddington Falls,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-39170,39170,AdministrativeArea,Saint-Louis-de-Blandford,Saint-Louis-de-Blandford,Municipalité de Saint-Louis-de-Blandford,Municipality of Saint-Louis-de-Blandford,FALSE,"""""",Saint-Louis-de-Blandford,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-40005,40005,AdministrativeArea,Ham-Sud,Ham-Sud,Municipalité de Ham-Sud,Municipality of Ham-Sud,FALSE,"""""",Ham-Sud,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-40010,40010,AdministrativeArea,Saint-Adrien,Saint-Adrien,Municipalité de Saint-Adrien,Municipality of Saint-Adrien,FALSE,"""""",Saint-Adrien,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-40017,40017,AdministrativeArea,Wotton,Wotton,Municipalité de Wotton,Municipality of Wotton,FALSE,"""""",Wotton,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-40025,40025,AdministrativeArea,Saint-Camille,Saint-Camille,Municipalité de Saint-Camille,Municipality of Saint-Camille,FALSE,"""""",Saint-Camille,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-40032,40032,AdministrativeArea,Saint-Georges-de-Windsor,Saint-Georges-de-Windsor,Municipalité de Saint-Georges-de-Windsor,Municipality of Saint-Georges-de-Windsor,FALSE,"""""",Saint-Georges-de-Windsor,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-40043,40043,AdministrativeArea,Val-des-Sources,Val-des-Sources,Ville de Val-des-Sources,Town of Val-des-Sources,FALSE,"""""",Val-des-Sources,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-40047,40047,AdministrativeArea,Danville,Danville,Ville de Danville,Town of Danville,FALSE,"""""",Danville,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-41012,41012,AdministrativeArea,Saint-Isidore-de-Clifton,Saint-Isidore-de-Clifton,Municipalité de Saint-Isidore-de-Clifton,Municipality of Saint-Isidore-de-Clifton,FALSE,"""""",Saint-Isidore-de-Clifton,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-41020,41020,AdministrativeArea,Chartierville,Chartierville,Municipalité de Chartierville,Municipality of Chartierville,FALSE,"""""",Chartierville,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-41027,41027,AdministrativeArea,La Patrie,La Patrie,Municipalité de La Patrie,Municipality of La Patrie,FALSE,"""""",La Patrie,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-41037,41037,AdministrativeArea,Newport,Newport,Municipalité de Newport,Municipality of Newport,FALSE,"""""",Newport,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-41038,41038,AdministrativeArea,Cookshire-Eaton,Cookshire-Eaton,Ville de Cookshire-Eaton,Town of Cookshire-Eaton,FALSE,"""""",Cookshire-Eaton,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-41055,41055,AdministrativeArea,Ascot Corner,Ascot Corner,Municipalité de Ascot Corner,Municipality of Ascot Corner,FALSE,"""""",Ascot Corner,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-41060,41060,AdministrativeArea,East Angus,East Angus,Ville de East Angus,Town of East Angus,FALSE,"""""",East Angus,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-41065,41065,AdministrativeArea,Westbury,Westbury,Municipalité de Westbury,Municipality of Westbury,FALSE,"""""",Westbury,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-41070,41070,AdministrativeArea,Bury,Bury,Municipalité de Bury,Municipality of Bury,FALSE,"""""",Bury,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-41075,41075,AdministrativeArea,Hampden,Hampden,Municipalité de Hampden,Municipality of Hampden,FALSE,"""""",Hampden,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-41080,41080,AdministrativeArea,Scotstown,Scotstown,Ville de Scotstown,Town of Scotstown,FALSE,"""""",Scotstown,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-41085,41085,AdministrativeArea,Lingwick,Lingwick,Municipalité de Lingwick,Municipality of Lingwick,FALSE,"""""",Lingwick,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-41098,41098,AdministrativeArea,Weedon,Weedon,Municipalité de Weedon,Municipality of Weedon,FALSE,"""""",Weedon,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-41117,41117,AdministrativeArea,Dudswell,Dudswell,Municipalité de Dudswell,Municipality of Dudswell,FALSE,"""""",Dudswell,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-42005,42005,AdministrativeArea,Stoke,Stoke,Municipalité de Stoke,Municipality of Stoke,FALSE,"""""",Stoke,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-42020,42020,AdministrativeArea,Saint-François-Xavier-de-Brompton,Saint-François-Xavier-de-Brompton,Municipalité de Saint-François-Xavier-de-Brompton,Municipality of Saint-François-Xavier-de-Brompton,FALSE,"""""",Saint-François-Xavier-de-Brompton,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-42025,42025,AdministrativeArea,Saint-Denis-de-Brompton,Saint-Denis-de-Brompton,Municipalité de Saint-Denis-de-Brompton,Municipality of Saint-Denis-de-Brompton,FALSE,"""""",Saint-Denis-de-Brompton,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-42032,42032,AdministrativeArea,Racine,Racine,Municipalité de Racine,Municipality of Racine,FALSE,"""""",Racine,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-42040,42040,AdministrativeArea,Bonsecours,Bonsecours,Municipalité de Bonsecours,Municipality of Bonsecours,FALSE,"""""",Bonsecours,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-42045,42045,AdministrativeArea,Lawrenceville,Lawrenceville,Municipalité de Lawrenceville,Municipality of Lawrenceville,FALSE,"""""",Lawrenceville,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-42050,42050,AdministrativeArea,Sainte-Anne-de-la-Rochelle,Sainte-Anne-de-la-Rochelle,Municipalité de Sainte-Anne-de-la-Rochelle,Municipality of Sainte-Anne-de-la-Rochelle,FALSE,"""""",Sainte-Anne-de-la-Rochelle,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-42055,42055,AdministrativeArea,Valcourt,Valcourt,Ville de Valcourt,Town of Valcourt,FALSE,"""""",Valcourt,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-42060,42060,AdministrativeArea,Valcourt,Valcourt,Municipalité de Valcourt,Municipality of Valcourt,FALSE,"""""",Valcourt,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-42065,42065,AdministrativeArea,Maricourt,Maricourt,Municipalité de Maricourt,Municipality of Maricourt,FALSE,"""""",Maricourt,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-42070,42070,AdministrativeArea,Kingsbury,Kingsbury,Municipalité de Kingsbury,Municipality of Kingsbury,FALSE,"""""",Kingsbury,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-42075,42075,AdministrativeArea,Melbourne,Melbourne,Municipalité de Melbourne,Municipality of Melbourne,FALSE,"""""",Melbourne,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-42078,42078,AdministrativeArea,Ulverton,Ulverton,Municipalité de Ulverton,Municipality of Ulverton,FALSE,"""""",Ulverton,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-42088,42088,AdministrativeArea,Windsor,Windsor,Ville de Windsor,Town of Windsor,FALSE,"""""",Windsor,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-42095,42095,AdministrativeArea,Val-Joli,Val-Joli,Municipalité de Val-Joli,Municipality of Val-Joli,FALSE,"""""",Val-Joli,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-42098,42098,AdministrativeArea,Richmond,Richmond,Ville de Richmond,Town of Richmond,FALSE,"""""",Richmond,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-42100,42100,AdministrativeArea,Saint-Claude,Saint-Claude,Municipalité de Saint-Claude,Municipality of Saint-Claude,FALSE,"""""",Saint-Claude,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-42110,42110,AdministrativeArea,Cleveland,Cleveland,Municipalité de Cleveland,Municipality of Cleveland,FALSE,"""""",Cleveland,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-43027,43027,AdministrativeArea,Sherbrooke,Sherbrooke,Ville de Sherbrooke,Town of Sherbrooke,FALSE,"""""",Sherbrooke,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-44003,44003,AdministrativeArea,Saint-Malo,Saint-Malo,Municipalité de Saint-Malo,Municipality of Saint-Malo,FALSE,"""""",Saint-Malo,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-44005,44005,AdministrativeArea,Saint-Venant-de-Paquette,Saint-Venant-de-Paquette,Municipalité de Saint-Venant-de-Paquette,Municipality of Saint-Venant-de-Paquette,FALSE,"""""",Saint-Venant-de-Paquette,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-44010,44010,AdministrativeArea,East Hereford,East Hereford,Municipalité de East Hereford,Municipality of East Hereford,FALSE,"""""",East Hereford,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-44015,44015,AdministrativeArea,Saint-Herménégilde,Saint-Herménégilde,Municipalité de Saint-Herménégilde,Municipality of Saint-Herménégilde,FALSE,"""""",Saint-Herménégilde,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-44023,44023,AdministrativeArea,Dixville,Dixville,Municipalité de Dixville,Municipality of Dixville,FALSE,"""""",Dixville,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-44037,44037,AdministrativeArea,Coaticook,Coaticook,Ville de Coaticook,Town of Coaticook,FALSE,"""""",Coaticook,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-44045,44045,AdministrativeArea,Barnston-Ouest,Barnston-Ouest,Municipalité de Barnston-Ouest,Municipality of Barnston-Ouest,FALSE,"""""",Barnston-Ouest,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-44050,44050,AdministrativeArea,Stanstead-Est,Stanstead-Est,Municipalité de Stanstead-Est,Municipality of Stanstead-Est,FALSE,"""""",Stanstead-Est,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-44055,44055,AdministrativeArea,Sainte-Edwidge-de-Clifton,Sainte-Edwidge-de-Clifton,Municipalité de Sainte-Edwidge-de-Clifton,Municipality of Sainte-Edwidge-de-Clifton,FALSE,"""""",Sainte-Edwidge-de-Clifton,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-44060,44060,AdministrativeArea,Martinville,Martinville,Municipalité de Martinville,Municipality of Martinville,FALSE,"""""",Martinville,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-44071,44071,AdministrativeArea,Compton,Compton,Municipalité de Compton,Municipality of Compton,FALSE,"""""",Compton,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-44080,44080,AdministrativeArea,Waterville,Waterville,Ville de Waterville,Town of Waterville,FALSE,"""""",Waterville,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-45008,45008,AdministrativeArea,Stanstead,Stanstead,Ville de Stanstead,Town of Stanstead,FALSE,"""""",Stanstead,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-45020,45020,AdministrativeArea,Ogden,Ogden,Municipalité de Ogden,Municipality of Ogden,FALSE,"""""",Ogden,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-45025,45025,AdministrativeArea,Stanstead,Stanstead,Municipalité de Stanstead,Municipality of Stanstead,FALSE,"""""",Stanstead,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-45030,45030,AdministrativeArea,Potton,Potton,Municipalité de Potton,Municipality of Potton,FALSE,"""""",Potton,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-45035,45035,AdministrativeArea,Ayer's Cliff,Ayer's Cliff,Municipalité de Ayer's Cliff,Municipality of Ayer's Cliff,FALSE,"""""",Ayer's Cliff,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-45043,45043,AdministrativeArea,Hatley,Hatley,Municipalité de Hatley,Municipality of Hatley,FALSE,"""""",Hatley,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-45050,45050,AdministrativeArea,North Hatley,North Hatley,Municipalité de North Hatley,Municipality of North Hatley,FALSE,"""""",North Hatley,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-45055,45055,AdministrativeArea,Hatley,Hatley,Municipalité de Hatley,Municipality of Hatley,FALSE,"""""",Hatley,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-45060,45060,AdministrativeArea,Sainte-Catherine-de-Hatley,Sainte-Catherine-de-Hatley,Municipalité de Sainte-Catherine-de-Hatley,Municipality of Sainte-Catherine-de-Hatley,FALSE,"""""",Sainte-Catherine-de-Hatley,QC,"""""",CAN,2025-03-27T15:00:00-04:00
